years,sim_number,value
2039,V266,31269794090.651848
2040,V266,32097006329.38489
2041,V266,32965543788.025185
2042,V266,33877558516.332664
2043,V266,34835161832.24466
2044,V266,35837251743.43114
2045,V266,36893592208.73956
2046,V266,38001739382.24046
2047,V266,39166781084.066986
2048,V266,40377344547.99205
2049,V266,41665088223.52322
2050,V266,43016258703.57566
2051,V266,44429872343.51531
2052,V266,45927912573.04842
2053,V266,47504257241.2958
2054,V266,49163451524.50297
2055,V266,50909938398.16978
2056,V266,52746427919.5898
2057,V266,54683204792.698006
2058,V266,56725501148.97087
2059,V266,58860970820.02619
2060,V266,61111566762.128044
2061,V266,63498962672.79831
2062,V266,66022926026.060005
2063,V266,68674973447.19119
2064,V266,71479205091.37825
2014,V267,19763625725
2015,V267,19980365068.875168
2016,V267,20206094431.74644
2017,V267,20442375922.97872
2018,V267,20687502317.47733
2019,V267,20939300397.399456
2020,V267,21204812452.49423
2021,V267,21480875927.53439
2022,V267,21767571284.07205
2023,V267,22058512957.033085
2024,V267,22364376441.58879
2025,V267,22684647104.010937
2026,V267,23002422448.121033
2027,V267,23347171120.08708
2028,V267,23701719052.092957
2029,V267,24058502533.095497
2030,V267,24442642147.5517
2031,V267,24840570939.82782
2032,V267,25252810961.396267
2033,V267,25680129275.46388
2034,V267,26114338458.93563
2035,V267,26574018883.44674
2036,V267,27050766756.121826
2037,V267,27544620152.624077
2038,V267,28056855640.85458
2039,V267,28587822348.422665
2040,V267,29134369728.716
2041,V267,29699310452.184475
2042,V267,30290591052.236572
2043,V267,30903331806.58013
2044,V267,31517317936.347855
2045,V267,32165186353.081745
2046,V267,32845307473.559254
2047,V267,33543688096.196617
2048,V267,34260731275.42394
2049,V267,35016596557.296455
2050,V267,35803095495.26253
2051,V267,36610748503.258026
2052,V267,37459749632.23432
2053,V267,38340207790.135994
2054,V267,39250071816.96822
2055,V267,40198491288.804085
2056,V267,41183316195.93614
2057,V267,42205915703.256165
2058,V267,43267658408.615814
2059,V267,44370306610.59603
2060,V267,45512109726.82952
2061,V267,46691453975.09925
2062,V267,47926787412.17028
2063,V267,49207721069.28591
2064,V267,50538435970.6551
2014,V268,19763625725
2015,V268,19973157450.64636
2016,V268,20196114611.73186
2017,V268,20425726194.61451
2018,V268,20660690950.661713
2019,V268,20903077789.150867
2020,V268,21154859729.5801
2021,V268,21414127153.462513
2022,V268,21681189263.93777
2023,V268,21956697279.08852
2024,V268,22240614877.556587
2025,V268,22529899599.918118
2026,V268,22831204416.611008
2027,V268,23138456044.637478
2028,V268,23458076037.21492
2029,V268,23783494536.999596
2030,V268,24122400354.47344
2031,V268,24469902366.159405
2032,V268,24829476058.705017
2033,V268,25199309892.376186
2034,V268,25577902653.672066
2035,V268,25962219378.828865
2036,V268,26359014578.467056
2037,V268,26775527400.035877
2038,V268,27199086495.864975
2039,V268,27637467299.985336
2040,V268,28081179253.94624
2041,V268,28549731807.619728
2042,V268,29032002527.95376
2043,V268,29529219887.461456
2044,V268,30036884432.39009
2045,V268,30564042843.818245
2046,V268,31106982759.09327
2047,V268,31665299892.27842
2048,V268,32233200497.992115
2049,V268,32827895895.589943
2050,V268,33440651305.92093
2051,V268,34057778151.759106
2052,V268,34707280322.208885
2053,V268,35356713087.26201
2054,V268,36044367824.25809
2055,V268,36755928354.51501
2056,V268,37484126199.46341
2057,V268,38242161238.85873
2058,V268,39010187631.28317
2059,V268,39816029252.352
2060,V268,40642199095.45751
2061,V268,41500017955.84182
2062,V268,42375765879.54803
2063,V268,43288504965.12621
2064,V268,44199209553.407745
2014,V269,19763625725
2015,V269,19988748419.276287
2016,V269,20226807860.540977
2017,V269,20479835749.008957
2018,V269,20753456493.528
2019,V269,21043012578.093487
2020,V269,21352115908.369095
2021,V269,21680149953.575356
2022,V269,22028485746.48817
2023,V269,22395415476.210884
2024,V269,22785265824.754272
2025,V269,23197135334.956993
2026,V269,23629146934.495174
2027,V269,24087782187.836277
2028,V269,24558992140.030598
2029,V269,25067563929.274483
2030,V269,25594681524.910713
2031,V269,26160000432.31832
2032,V269,26746012101.005356
2033,V269,27372522282.773098
2034,V269,28029670845.523033
2035,V269,28723601946.31579
2036,V269,29453776817.579975
2037,V269,30207885941.53123
2038,V269,31015651904.246258
2039,V269,31866428777.90254
2040,V269,32749700796.647892
2041,V269,33685410551.958916
2042,V269,34672209505.46889
2043,V269,35716183087.39209
2044,V269,36815468120.83481
2045,V269,37973175314.55098
2046,V269,39179998704.73514
2047,V269,40464474145.97414
2048,V269,41801816356.7045
2049,V269,43213516458.26368
2050,V269,44701894735.74796
2051,V269,46284433085.74376
2052,V269,47950460883.92992
2053,V269,49711089544.99993
2054,V269,51550489956.92319
2055,V269,53507017161.70973
2056,V269,55578303578.62196
2057,V269,57771681468.19249
2058,V269,60077929480.56959
2059,V269,62529163843.31083
2060,V269,65119634833.674614
2061,V269,67837476666.34052
2062,V269,70741131294.82294
2063,V269,73800914527.14673
2064,V269,77018598748.937
2014,V270,19763625725
2015,V270,19973347675.75224
2016,V270,20187683266.49571
2017,V270,20396936619.060085
2018,V270,20612357432.778996
2019,V270,20833805390.028835
2020,V270,21057830190.75442
2021,V270,21284306447.661602
2022,V270,21505582702.30252
2023,V270,21737500997.734013
2024,V270,21964162095.164963
2025,V270,22201037881.108612
2026,V270,22440751735.416943
2027,V270,22683266858.1564
2028,V270,22928665162.78597
2029,V270,23176875939.172417
2030,V270,23426877696.90795
2031,V270,23680803921.573364
2032,V270,23937500861.008694
2033,V270,24197183465.305927
2034,V270,24451234870.108303
2035,V270,24716895728.605804
2036,V270,24985468686.598583
2037,V270,25256895455.84336
2038,V270,25526641967.608555
2039,V270,25804283299.31851
2040,V270,26083658997.62104
2041,V270,26361994037.147457
2042,V270,26649652018.232594
2043,V270,26939624064.822388
2044,V270,27232871436.611008
2045,V270,27530522752.859837
2046,V270,27831767915.460438
2047,V270,28125336423.54005
2048,V270,28433124288.235054
2049,V270,28744481611.529743
2050,V270,29058779517.839066
2051,V270,29377746119.350864
2052,V270,29700183498.882008
2053,V270,30023611442.79944
2054,V270,30353677245.22108
2055,V270,30683761419.607067
2056,V270,31018360478.80476
2057,V270,31349038886.827232
2058,V270,31686929478.09096
2059,V270,32022517794.321503
2060,V270,32359158496.211025
2061,V270,32715680304.989326
2062,V270,33077206689.052547
2063,V270,33443002134.630913
2064,V270,33812965117.48595
2014,V271,19763625725
2015,V271,19964728656.09701
2016,V271,20184345008.494957
2017,V271,20409920488.326435
2018,V271,20641120673.235844
2019,V271,20875815993.34116
2020,V271,21118571777.3355
2021,V271,21365138407.432007
2022,V271,21618480502.90104
2023,V271,21879613430.360836
2024,V271,22137975314.07897
2025,V271,22406997036.7912
2026,V271,22678063255.090755
2027,V271,22965720033.768314
2028,V271,23256034334.863075
2029,V271,23558206212.807144
2030,V271,23867727399.227825
2031,V271,24185005734.072147
2032,V271,24508870689.276787
2033,V271,24841910850.939007
2034,V271,25180703136.422997
2035,V271,25528360014.585403
2036,V271,25876094955.88595
2037,V271,26242660936.439804
2038,V271,26619306422.708885
2039,V271,27004381681.710876
2040,V271,27399272905.136795
2041,V271,27804770621.95911
2042,V271,28217450964.91122
2043,V271,28643898784.606243
2044,V271,29078925261.409153
2045,V271,29525696660.83499
2046,V271,29984394253.48229
2047,V271,30455370959.389038
2048,V271,30938601622.55041
2049,V271,31434059335.52318
2050,V271,31941976301.859406
2051,V271,32463401450.747753
2052,V271,32997683184.949894
2053,V271,33545913401.91038
2054,V271,34102317744.218872
2055,V271,34678321279.255554
2056,V271,35269839435.8997
2057,V271,35876093842.93785
2058,V271,36499442462.41403
2059,V271,37135801336.74826
2060,V271,37792147885.7984
2061,V271,38456639621.94386
2062,V271,39146875187.090065
2063,V271,39855759152.89891
2064,V271,40584815668.733734
2014,V272,19763625725
2015,V272,19980344461.403854
2016,V272,20203476177.145466
2017,V272,20435017596.672375
2018,V272,20674973885.532642
2019,V272,20921400868.295223
2020,V272,21177532748.195915
2021,V272,21442069889.30668
2022,V272,21712671588.058266
2023,V272,21995208720.012894
2024,V272,22286987923.01583
2025,V272,22588480305.768456
2026,V272,22894427240.238235
2027,V272,23213833018.874462
2028,V272,23544268641.851322
2029,V272,23884662171.288532
2030,V272,24237144517.08996
2031,V272,24599807470.380283
2032,V272,24975519206.46305
2033,V272,25363344110.87674
2034,V272,25764573517.12797
2035,V272,26178788626.72256
2036,V272,26602912645.376263
2037,V272,27043833063.552734
2038,V272,27499225407.859325
2039,V272,27969272037.83992
2040,V272,28454396638.110638
2041,V272,28955158522.715794
2042,V272,29461298921.8895
2043,V272,29985073079.131065
2044,V272,30521563146.310364
2045,V272,31075847678.27217
2046,V272,31662585321.46292
2047,V272,32268342702.461506
2048,V272,32894148402.300438
2049,V272,33534960445.77641
2050,V272,34201793521.90239
2051,V272,34890666168.46022
2052,V272,35602774015.51353
2053,V272,36331034210.05183
2054,V272,37091086344.30556
2055,V272,37876498859.847595
2056,V272,38687707588.14197
2057,V272,39526289625.14673
2058,V272,40393415821.87995
2059,V272,41283799725.73352
2060,V272,42185745145.092545
2061,V272,43140088759.42567
2062,V272,44130401072.846565
2063,V272,45155086597.206024
2064,V272,46213933874.08659
2014,V273,19763625725
2015,V273,19978808041.650433
2016,V273,20199599742.500435
2017,V273,20424438313.624935
2018,V273,20656960704.059532
2019,V273,20895545055.955025
2020,V273,21139407252.743702
2021,V273,21385111286.498657
2022,V273,21642680792.90501
2023,V273,21906936023.498966
2024,V273,22174092935.898876
2025,V273,22450309196.113297
2026,V273,22735632690.257893
2027,V273,23026333789.7169
2028,V273,23326374722.087673
2029,V273,23625433690.32202
2030,V273,23934518349.836227
2031,V273,24246339761.67349
2032,V273,24575736487.70519
2033,V273,24915783131.502365
2034,V273,25264550017.343582
2035,V273,25603432393.023766
2036,V273,25968211108.949654
2037,V273,26344284765.444172
2038,V273,26728994718.861103
2039,V273,27126093603.393852
2040,V273,27519008244.370697
2041,V273,27936978976.148838
2042,V273,28365940536.380985
2043,V273,28805118571.553535
2044,V273,29254157066.975456
2045,V273,29717982377.03161
2046,V273,30194082179.471413
2047,V273,30682290473.20095
2048,V273,31180982824.192963
2049,V273,31693896798.74254
2050,V273,32219291064.218056
2051,V273,32761979139.830734
2052,V273,33296779491.959606
2053,V273,33868769788.521473
2054,V273,34455928082.76378
2055,V273,35058230235.733536
2056,V273,35666571080.84211
2057,V273,36302930934.31218
2058,V273,36950323451.412865
2059,V273,37599931688.03479
2060,V273,38283674989.96169
2061,V273,38991619578.913765
2062,V273,39719584693.20877
2063,V273,40467009766.02694
2064,V273,41211481258.94197
2014,V274,19763625725
2015,V274,19978250104.92681
2016,V274,20200907190.519936
2017,V274,20435104610.52771
2018,V274,20677863003.352413
2019,V274,20926120042.435333
2020,V274,21187041293.735943
2021,V274,21457243935.857544
2022,V274,21725504938.355446
2023,V274,22015419400.92283
2024,V274,22315340929.738888
2025,V274,22622971516.927105
2026,V274,22943355750.357994
2027,V274,23276028263.26508
2028,V274,23619922023.369305
2029,V274,23970759426.723114
2030,V274,24335779946.686897
2031,V274,24717082122.408646
2032,V274,25111714329.55775
2033,V274,25505735669.817387
2034,V274,25927839014.21896
2035,V274,26364428341.495914
2036,V274,26805672389.005997
2037,V274,27272718855.923405
2038,V274,27754596147.617825
2039,V274,28241302709.217407
2040,V274,28757511727.013863
2041,V274,29292049915.694813
2042,V274,29844970004.723
2043,V274,30414950954.87031
2044,V274,31006741279.8693
2045,V274,31619111404.0844
2046,V274,32247790209.855717
2047,V274,32903468219.625626
2048,V274,33581635754.939606
2049,V274,34283085506.231167
2050,V274,35009311803.24003
2051,V274,35762096351.1682
2052,V274,36540566070.38158
2053,V274,37334947403.91207
2054,V274,38168047836.181526
2055,V274,39021654394.43886
2056,V274,39912939281.23669
2057,V274,40838011860.97553
2058,V274,41799356341.570885
2059,V274,42795282729.24025
2060,V274,43827090629.58933
2061,V274,44872313159.03693
2062,V274,45980451553.580215
2063,V274,47119351143.94373
2064,V274,48310401326.13028
2014,V275,19763625725
2015,V275,19968072597.228874
2016,V275,20179772368.416077
2017,V275,20386741395.250416
2018,V275,20610979174.873383
2019,V275,20826357133.54801
2020,V275,21050530977.133743
2021,V275,21279272600.19155
2022,V275,21518379249.722313
2023,V275,21757736699.36159
2024,V275,22005920808.209724
2025,V275,22257266772.282665
2026,V275,22511209993.701496
2027,V275,22772935589.33069
2028,V275,23039224095.988514
2029,V275,23307918578.32518
2030,V275,23583545965.473328
2031,V275,23861091025.175495
2032,V275,24146761994.386612
2033,V275,24428257237.064785
2034,V275,24721338723.881107
2035,V275,25022432926.590595
2036,V275,25328099184.542873
2037,V275,25635321559.284904
2038,V275,25951968920.468407
2039,V275,26271515028.060493
2040,V275,26598674414.66856
2041,V275,26926492973.14169
2042,V275,27267545379.015324
2043,V275,27598882113.50655
2044,V275,27952368407.683147
2045,V275,28311851659.21726
2046,V275,28678590765.916748
2047,V275,29051642611.982826
2048,V275,29428147076.665028
2049,V275,29813765666.59579
2050,V275,30208093482.428177
2051,V275,30609932629.289917
2052,V275,31018803031.45173
2053,V275,31427834875.82525
2054,V275,31836107814.890694
2055,V275,32267571308.765514
2056,V275,32707821515.359764
2057,V275,33156282809.565575
2058,V275,33610836237.00541
2059,V275,34061495782.861088
2060,V275,34535863750.79292
2061,V275,35018269853.7558
2062,V275,35500444496.87424
2063,V275,36001317274.1301
2064,V275,36496086792.58131
2014,V276,19763625725
2015,V276,19976635455.182564
2016,V276,20210137500.242577
2017,V276,20463000955.60347
2018,V276,20731526952.6065
2019,V276,21011874430.827217
2020,V276,21312726014.386734
2021,V276,21630548183.932762
2022,V276,21958830342.10789
2023,V276,22312647593.194424
2024,V276,22684203452.66261
2025,V276,23077001275.966114
2026,V276,23490612595.32385
2027,V276,23925575747.532314
2028,V276,24377227609.2699
2029,V276,24857613829.567314
2030,V276,25360271251.96266
2031,V276,25890710618.05392
2032,V276,26447885234.165546
2033,V276,27016985028.521038
2034,V276,27619506879.58377
2035,V276,28261523214.478153
2036,V276,28937646969.220203
2037,V276,29647006315.637306
2038,V276,30390115623.375706
2039,V276,31171872308.46636
2040,V276,31987948622.240826
2041,V276,32848739276.842697
2042,V276,33749293041.154232
2043,V276,34697460902.066795
2044,V276,35691544104.37595
2045,V276,36737739857.3925
2046,V276,37816860741.20384
2047,V276,38969978963.814095
2048,V276,40182866245.638374
2049,V276,41457251821.46797
2050,V276,42789784591.46693
2051,V276,44198132780.90912
2052,V276,45674210768.89579
2053,V276,47232622777.5844
2054,V276,48872085438.843575
2055,V276,50598243451.40862
2056,V276,52404814326.39992
2057,V276,54313031425.8064
2058,V276,56329029261.87976
2059,V276,58453194014.44257
2060,V276,60690684320.59063
2061,V276,63036814152.7495
2062,V276,65528389725.723656
2063,V276,68148269911.422356
2064,V276,70920720619.00354
2014,V277,19763625725
2015,V277,19993405063.07493
2016,V277,20243465495.41299
2017,V277,20515941730.01144
2018,V277,20807396761.929913
2019,V277,21125318609.32164
2020,V277,21452064960.130344
2021,V277,21795163131.484646
2022,V277,22189628278.4297
2023,V277,22612390802.379585
2024,V277,23063445435.961105
2025,V277,23538252908.376637
2026,V277,24043693050.066826
2027,V277,24582874021.147667
2028,V277,25165094891.047047
2029,V277,25773908905.941174
2030,V277,26431591697.215652
2031,V277,27130919292.527542
2032,V277,27871040091.828663
2033,V277,28658151098.64167
2034,V277,29487045833.573032
2035,V277,30376475885.169262
2036,V277,31316268584.969704
2037,V277,32318944242.62018
2038,V277,33383846018.18431
2039,V277,34514490387.239685
2040,V277,35701799582.6091
2041,V277,36966075294.58754
2042,V277,38318939711.752945
2043,V277,39758951729.85921
2044,V277,41284869595.16654
2045,V277,42912579400.98886
2046,V277,44644077671.94482
2047,V277,46485160974.26644
2048,V277,48438879940.03343
2049,V277,50522944893.28449
2050,V277,52748724629.81123
2051,V277,55106108723.00762
2052,V277,57636351986.21109
2053,V277,60329865082.04328
2054,V277,63204475116.55282
2055,V277,66277731568.426544
2056,V277,69565883623.63795
2057,V277,73053512451.69203
2058,V277,76811010056.75719
2059,V277,80833219414.34116
2060,V277,85142736837.06628
2061,V277,89761829974.68834
