years,sim_number,value
2030,V450,39669623089.23167
2031,V450,39853601715.45232
2032,V450,40025537846.30222
2033,V450,39994632686.764
2034,V450,40157652558.38737
2035,V450,40300806599.58997
2036,V450,40407397973.84883
2037,V450,40497328960.32805
2038,V450,40560744714.57225
2039,V450,40596524002.28136
2040,V450,40609587148.233
2041,V450,40596415651.80136
2042,V450,40558056007.226166
2043,V450,40494752876.62837
2044,V450,40405915230.62947
2045,V450,40293236362.08764
2046,V450,40150974910.85086
2047,V450,39994877647.865425
2048,V450,39828194074.94133
2049,V450,39416285911.840996
2050,V450,39226977673.567696
2051,V450,39011521012.7113
2052,V450,38779725663.50482
2053,V450,38544934114.34792
2054,V450,38294134828.111305
2055,V450,38043041034.366264
2056,V450,37797597831.49842
2057,V450,37384494310.50455
2058,V450,37145732453.48542
2059,V450,36908502776.58514
2060,V450,36684736695.88483
2061,V450,36461716106.46856
2062,V450,36245659492.73017
2063,V450,35970965588.83175
2064,V450,35762136263.56986
2014,V451,35960454585
2015,V451,36322570249.91765
2016,V451,36684740047.07564
2017,V451,37039693343.04215
2018,V451,37401908329.93519
2019,V451,37758923955.28415
2020,V451,38121862228.13244
2021,V451,38486415930.2219
2022,V451,38852514636.81871
2023,V451,39214293442.24025
2024,V451,39584006306.115685
2025,V451,39818806785.47407
2026,V451,40195627135.26448
2027,V451,40577068553.91709
2028,V451,40676223438.75314
2029,V451,41063788502.225
2030,V451,41464378453.6786
2031,V451,41862786630.448906
2032,V451,42282161608.77177
2033,V451,42620936228.95979
2034,V451,43037354491.58479
2035,V451,43443390681.519066
2036,V451,43599124896.93369
2037,V451,43986512249.65515
2038,V451,44364419451.733925
2039,V451,44730576889.001564
2040,V451,45087853445.20146
2041,V451,45435399053.53297
2042,V451,45774126970.643364
2043,V451,46103191713.280815
2044,V451,46423701171.51206
2045,V451,46740050163.92448
2046,V451,47056379437.383286
2047,V451,47380726642.12017
2048,V451,47705412704.83856
2049,V451,48029585480.12948
2050,V451,48354476083.834435
2051,V451,48674830500.96629
2052,V451,48997766694.091286
2053,V451,49319444685.10213
2054,V451,49588860999.1341
2055,V451,49894248969.43698
2056,V451,50206760946.49846
2057,V451,50519105207.46953
2058,V451,50583828002.35143
2059,V451,50868000851.482834
2060,V451,51157121026.43259
2061,V451,51426179448.75824
2062,V451,51708425466.938644
2063,V451,51979365764.56282
2064,V451,52235106092.79956
2014,V452,35960454585
2015,V452,36293665596.88755
2016,V452,36614091216.713905
2017,V452,36914029142.96674
2018,V452,37190603632.64147
2019,V452,37177690487.32655
2020,V452,37405349182.57292
2021,V452,37614558743.92738
2022,V452,37796120770.52757
2023,V452,37958881789.12147
2024,V452,37937352434.21036
2025,V452,37764682885.439766
2026,V452,37852298098.37258
2027,V452,37926167134.35096
2028,V452,37665968161.63853
2029,V452,37690027087.800415
2030,V452,37700081370.264465
2031,V452,37688815178.301216
2032,V452,37350882270.18825
2033,V452,37288139724.14127
2034,V452,37217305230.54763
2035,V452,37121584677.85381
2036,V452,37015436124.237206
2037,V452,36886317225.243744
2038,V452,36744257903.58431
2039,V452,36584976982.15199
2040,V452,36420753002.41218
2041,V452,36252391085.74112
2042,V452,35907204189.764534
2043,V452,35736544312.1954
2044,V452,35368530807.43533
2045,V452,35194538244.037094
2046,V452,35015704873.72112
2047,V452,34812815009.6269
2048,V452,34628711551.24345
2049,V452,34440110416.59264
2050,V452,34247851056.631283
2051,V452,34052814467.741413
2052,V452,33848899688.91255
2053,V452,33644734420.19394
2054,V452,33435192252.833645
2055,V452,33225059407.95202
2056,V452,33011585682.578472
2057,V452,32795493567.77279
2058,V452,32477790610.733524
2059,V452,32241717102.176903
2060,V452,32016588546.150074
2061,V452,31784728480.346992
2062,V452,31549599614.41478
2063,V452,31191400395.588482
2064,V452,30958243613.343414
2014,V453,35960454585
2015,V453,36311215268.49422
2016,V453,36670264119.516174
2017,V453,37028760122.54864
2018,V453,37379558909.85014
2019,V453,37736406509.80186
2020,V453,38094274845.24459
2021,V453,38453705008.79634
2022,V453,38808653147.105255
2023,V453,39170776812.51625
2024,V453,39228231244.31854
2025,V453,39600726068.29118
2026,V453,39979598510.80907
2027,V453,40366122707.70904
2028,V453,40761826837.22711
2029,V453,41157332043.98207
2030,V453,41537589623.0325
2031,V453,41902912117.9046
2032,V453,42250961508.27454
2033,V453,42574732211.90855
2034,V453,42895135881.78782
2035,V453,43202261879.12929
2036,V453,43394912063.458466
2037,V453,43675529673.74868
2038,V453,43944885632.76893
2039,V453,44208622016.80207
2040,V453,44458109005.8637
2041,V453,44705802907.713524
2042,V453,44812710540.75245
2043,V453,44809142099.929886
2044,V453,45067086389.93834
2045,V453,45342406043.45585
2046,V453,45603989465.29518
2047,V453,45875597446.83575
2048,V453,46148561369.294205
2049,V453,46260323412.49523
2050,V453,46532327103.34113
2051,V453,46780394951.68501
2052,V453,47047151995.49712
2053,V453,47310478973.739716
2054,V453,47546138991.822815
2055,V453,47801449692.521286
2056,V453,47977997871.48353
2057,V453,48074762819.955376
2058,V453,48320561560.58226
2059,V453,48558651519.7429
2060,V453,48662198357.3988
2061,V453,48890542521.288086
2062,V453,49113170780.64837
2063,V453,49327941479.56828
2064,V453,49535576447.10669
2014,V454,35960454585
2015,V454,36316880071.04626
2016,V454,36661673829.878914
2017,V454,36995943786.59386
2018,V454,37332328680.85466
2019,V454,37661796160.610855
2020,V454,37987440612.81324
2021,V454,38298556772.66969
2022,V454,38613071432.83157
2023,V454,38921866711.29959
2024,V454,39224701029.3768
2025,V454,39522591475.0152
2026,V454,39815990949.02993
2027,V454,40105641836.53917
2028,V454,40197965525.75819
2029,V454,40480968298.29257
2030,V454,40762853745.68732
2031,V454,41043712948.159775
2032,V454,41240389898.83469
2033,V454,41516831997.69876
2034,V454,41769203671.11987
2035,V454,42004511513.36267
2036,V454,42207581067.769165
2037,V454,42401112492.90102
2038,V454,42572905211.00578
2039,V454,42723955434.08726
2040,V454,42851311674.99762
2041,V454,42961058187.737785
2042,V454,43049173487.51269
2043,V454,43127917478.66311
2044,V454,43196791771.58405
2045,V454,43116149056.079
2046,V454,43168644652.001785
2047,V454,43205331926.727905
2048,V454,43219352138.723495
2049,V454,43239257322.71871
2050,V454,43183440762.40018
2051,V454,42999207394.42186
2052,V454,42987184864.19298
2053,V454,42962964746.07158
2054,V454,42868379477.9179
2055,V454,42819173864.34655
2056,V454,42755380824.81187
2057,V454,42678538253.20586
2058,V454,42578525130.21527
2059,V454,42460497156.450905
2060,V454,42332768810.81141
2061,V454,42176045492.35057
2062,V454,42018539637.69977
2063,V454,41835575581.00967
2064,V454,41482725387.031845
2014,V455,35960454585
2015,V455,36317432077.770706
2016,V455,36670412906.25156
2017,V455,37018966897.99985
2018,V455,37365171236.930725
2019,V455,37705161701.401215
2020,V455,38043974636.38744
2021,V455,38243413246.93713
2022,V455,38570395203.34937
2023,V455,38897814889.7466
2024,V455,39214294102.19236
2025,V455,39540566171.863266
2026,V455,39800204316.71724
2027,V455,40120778083.00214
2028,V455,40444123171.110344
2029,V455,40773026081.15805
2030,V455,41096597095.7324
2031,V455,41432604808.52894
2032,V455,41774287988.941826
2033,V455,41975818273.34159
2034,V455,42300340935.97319
2035,V455,42598729501.93404
2036,V455,42895036073.77003
2037,V455,43177347297.30392
2038,V455,43441646813.929825
2039,V455,43696148454.477234
2040,V455,43937857259.05359
2041,V455,44006499025.41172
2042,V455,44235759349.205696
2043,V455,44463986262.09658
2044,V455,44690481039.91941
2045,V455,44911450623.10484
2046,V455,45036555057.42498
2047,V455,45258521318.86816
2048,V455,45272438958.09987
2049,V455,45484762339.7887
2050,V455,45693945486.7406
2051,V455,45904828022.56052
2052,V455,46104798985.62306
2053,V455,46308523254.55937
2054,V455,46370965171.8508
2055,V455,46559514150.10434
2056,V455,46746419731.68231
2057,V455,46926580978.17203
2058,V455,47103073920.8224
2059,V455,47238556509.85123
2060,V455,47400125842.08058
2061,V455,47547546298.69414
2062,V455,47691359255.32787
2063,V455,47827796724.13574
2064,V455,47838439045.59143
2014,V456,35960454585
2015,V456,36307820101.072174
2016,V456,36635290036.26494
2017,V456,36949394921.47226
2018,V456,37249716741.493484
2019,V456,37533466590.68866
2020,V456,37800678417.23407
2021,V456,38050780410.56314
2022,V456,38283764200.45586
2023,V456,38497031980.085175
2024,V456,38634761221.513275
2025,V456,38812572275.028564
2026,V456,38975712454.94927
2027,V456,39111723341.50397
2028,V456,39238587699.58609
2029,V456,39349598457.70687
2030,V456,39444600672.283325
2031,V456,39522819412.16951
2032,V456,39578085570.33741
2033,V456,39326982219.517525
2034,V456,39345115599.07119
2035,V456,39362103847.20522
2036,V456,39364415870.88736
2037,V456,39344983235.17778
2038,V456,39319514386.440315
2039,V456,38996984448.505615
2040,V456,38949153699.57753
2041,V456,38885822509.76083
2042,V456,38811724989.04879
2043,V456,38731052271.90319
2044,V456,38650883398.81598
2045,V456,38564241647.57717
2046,V456,38481806280.669594
2047,V456,38391209474.78437
2048,V456,38311337648.25944
2049,V456,38233819531.42611
2050,V456,38157055640.58582
2051,V456,37838795324.30502
2052,V456,37767720465.45704
2053,V456,37535722196.81842
2054,V456,37440590551.3499
2055,V456,37326804961.488075
2056,V456,37185307224.767456
2057,V456,37044209633.34783
2058,V456,36815838256.511536
2059,V456,36643887434.04821
2060,V456,36454264615.49287
2061,V456,36255696571.431915
2062,V456,36052354932.8622
2063,V456,35860431793.64041
2064,V456,35673078587.87122
2014,V457,35960454585
2015,V457,36303607042.91712
2016,V457,36627002618.66074
2017,V457,36638423718.02746
2018,V457,36766636441.54902
2019,V457,37022638604.35397
2020,V457,37263323441.581345
2021,V457,37478642605.55214
2022,V457,37678981126.39927
2023,V457,37857923791.28854
2024,V457,38016098552.38039
2025,V457,37825775170.27784
2026,V457,37932614622.46586
2027,V457,38029924357.72073
2028,V457,38103865796.93073
2029,V457,38160107884.62927
2030,V457,37921400718.112526
2031,V457,37941836367.62908
2032,V457,37943771705.27448
2033,V457,37916427330.67971
2034,V457,37875187945.81186
2035,V457,37811407901.10237
2036,V457,37734485446.582924
2037,V457,37650961653.00768
2038,V457,37552481324.62322
2039,V457,37420479672.19713
2040,V457,37307322504.819595
2041,V457,37180054500.26716
2042,V457,37060855836.54973
2043,V457,36931137093.14952
2044,V457,36814711414.425255
2045,V457,36531746700.44129
2046,V457,36401362196.95253
2047,V457,36247809898.786446
2048,V457,35832748707.0098
2049,V457,35664079982.62098
2050,V457,35378120319.7162
2051,V457,35134218722.22197
2052,V457,34919451482.35917
2053,V457,34692894825.545654
2054,V457,34314147342.78235
2055,V457,34060307657.384518
2056,V457,33788811736.487534
2057,V457,33507018667.67305
2058,V457,33005462091.05834
2059,V457,32528726589.64762
2060,V457,32211975563.47631
2061,V457,31879917492.579933
2062,V457,31529232162.68766
2063,V457,31169293290.001213
2064,V457,30790864503.77183
2014,V458,35960454585
2015,V458,36313935981.79534
2016,V458,36658784096.85726
2017,V458,36994119044.740295
2018,V458,37320718999.64157
2019,V458,37537050550.31646
2020,V458,37844667482.60218
2021,V458,38142624395.690605
2022,V458,38426419842.65191
2023,V458,38610368968.358025
2024,V458,38878858829.1475
2025,V458,39137642884.28141
2026,V458,39071148419.93008
2027,V458,39311435780.842735
2028,V458,39396060684.71781
2029,V458,39616665800.13083
2030,V458,39836707220.283226
2031,V458,40049649644.53361
2032,V458,40250544504.35387
2033,V458,40441895276.21031
2034,V458,40635353214.88712
2035,V458,40575606419.66455
2036,V458,40733430412.85406
2037,V458,40914789005.74675
2038,V458,41086419066.70181
2039,V458,41261735942.013855
2040,V458,41435849052.51689
2041,V458,41473896321.67457
2042,V458,41647598555.43214
2043,V458,41822625200.42092
2044,V458,41994850895.762856
2045,V458,42153400375.3275
2046,V458,42301273191.484695
2047,V458,42451294264.099716
2048,V458,42605715389.25372
2049,V458,42753211938.52235
2050,V458,42897291258.14219
2051,V458,43016778601.475655
2052,V458,43148489451.16993
2053,V458,43273370378.37194
2054,V458,43388304547.30509
2055,V458,43494021906.97111
2056,V458,43594407701.53656
2057,V458,43669982528.30078
2058,V458,43752385972.24452
2059,V458,43828198660.334496
2060,V458,43796958198.1556
2061,V458,43855389497.22606
2062,V458,43878106048.12472
2063,V458,43911713549.70256
2064,V458,43872760309.196594
2014,V459,35960454585
2015,V459,36309638917.004456
2016,V459,36651040717.33173
2017,V459,36985045476.23046
2018,V459,37319768235.82183
2019,V459,37646160394.03438
2020,V459,37967385550.271454
2021,V459,38272759211.77438
2022,V459,38579096361.93203
2023,V459,38874516426.80441
2024,V459,39169997579.504364
2025,V459,39460196089.160645
2026,V459,39742243331.49294
2027,V459,40023007670.28304
2028,V459,39958321382.83596
2029,V459,40234584670.713196
2030,V459,40509806611.06923
2031,V459,40551527462.20536
2032,V459,40819587443.57129
2033,V459,41080478605.05299
2034,V459,41237765060.73332
2035,V459,41228636177.75485
2036,V459,41477786868.77347
2037,V459,41721716475.19066
2038,V459,41946251032.1926
2039,V459,42178576245.43513
2040,V459,42425528933.41733
2041,V459,42684221076.47858
2042,V459,42955323186.43212
2043,V459,43238929584.15923
2044,V459,43534968643.91298
2045,V459,43706925082.94414
2046,V459,44027932795.194496
2047,V459,44364467889.35664
2048,V459,44714519327.47753
2049,V459,45071814704.66726
2050,V459,45427988758.017
2051,V459,45759890793.44859
2052,V459,46110504623.14351
2053,V459,46454647940.56531
2054,V459,46796338877.801796
2055,V459,47130386469.081375
2056,V459,47460107292.93163
2057,V459,47786261160.388054
2058,V459,48089372074.93869
2059,V459,48380729969.79503
2060,V459,48684260434.93172
2061,V459,48980455424.89289
2062,V459,49260832271.92659
2063,V459,49529671648.998825
2064,V459,49734705438.4729
2014,V460,35960454585
2015,V460,36311627572.207634
2016,V460,36642178605.122086
2017,V460,36971167951.85651
2018,V460,37288046305.08395
2019,V460,37593857513.72117
2020,V460,37694021264.9969
2021,V460,37968905924.01662
2022,V460,38236542788.61082
2023,V460,38482575959.35661
2024,V460,38729369385.28326
2025,V460,38890534953.564
2026,V460,39100199037.57683
2027,V460,39316087624.63397
2028,V460,39522107622.82617
2029,V460,39717054034.504585
2030,V460,39899636873.86538
2031,V460,39916894313.84611
2032,V460,40094104777.38456
2033,V460,40266034187.304276
2034,V460,40284111338.59304
2035,V460,40432606130.96032
2036,V460,40469215103.8031
2037,V460,40568323384.17976
2038,V460,40648726673.3981
2039,V460,40593522648.68618
2040,V460,40640488647.72481
2041,V460,40677564630.918365
2042,V460,40704126042.10073
2043,V460,40715172779.73241
2044,V460,40720091552.14666
2045,V460,40712538467.67688
2046,V460,40690850292.04957
2047,V460,40657896967.20204
2048,V460,40610027826.170586
2049,V460,40539526696.09427
2050,V460,40470201822.44938
2051,V460,40386702187.89264
2052,V460,40290386880.0152
2053,V460,40180348543.85656
2054,V460,39910512114.910774
2055,V460,39775696593.0764
2056,V460,39626897453.61998
2057,V460,39370489493.472595
2058,V460,39188093219.31571
2059,V460,38998342993.30572
2060,V460,38794099542.95292
2061,V460,38567571190.18927
2062,V460,38322522541.89007
2063,V460,38075299761.72368
2064,V460,37752303316.72244
2014,V461,35960454585
2015,V461,36299081785.70636
2016,V461,36609712505.32133
2017,V461,36906774476.78665
2018,V461,37182145572.63518
2019,V461,37424134161.31694
2020,V461,37653444835.1127
2021,V461,37859741914.899574
2022,V461,38036367721.88332
2023,V461,38194509694.73598
2024,V461,38330517831.282745
2025,V461,38444430082.585976
2026,V461,38523259771.569336
2027,V461,38591141608.41185
2028,V461,38633529880.230965
2029,V461,38657687770.68121
2030,V461,38660359082.7082
2031,V461,38643348649.56066
2032,V461,38598650851.892494
2033,V461,38543225943.88264
2034,V461,38475316549.46585
2035,V461,38394135179.8009
2036,V461,38326540539.71116
2037,V461,38259243902.74871
2038,V461,38191976541.23439
2039,V461,38124532138.88697
2040,V461,38057925798.55149
2041,V461,37977152061.50232
2042,V461,37881803317.74108
2043,V461,37768914656.46977
2044,V461,37642130873.85978
2045,V461,37498958613.02517
2046,V461,37339775952.883286
2047,V461,37164254076.12666
2048,V461,36972210989.65535
2049,V461,36761630878.4351
2050,V461,36533849905.8563
2051,V461,36291785022.81151
2052,V461,36033244071.31137
2053,V461,35758476926.43602
2054,V461,35359558300.69473
2055,V461,34987462279.01479
2056,V461,34482536409.73588
2057,V461,34147253130.2794
2058,V461,33799125734.55968
2059,V461,33436779865.41325
2060,V461,33059646863.229717
2061,V461,32668171307.005207
2062,V461,32263027368.835636
2063,V461,31846586981.11278
2064,V461,31431227731.72484
2014,V462,35960454585
2015,V462,36312896735.36188
2016,V462,36649680890.57014
2017,V462,36982259526.95284
2018,V462,37304278395.864044
2019,V462,37239936586.49194
