years,sim_number,value
2052,V16,212299376.18801522
2053,V16,207015276.0175004
2054,V16,201799031.14075747
2055,V16,196327315.75640208
2056,V16,191196257.6255031
2057,V16,186130556.64931777
2058,V16,181102896.77093256
2059,V16,176160861.74683902
2060,V16,171292642.06151628
2061,V16,166486510.4865689
2062,V16,161760559.38743815
2063,V16,157083927.43952718
2064,V16,152499646.59760135
2014,V17,273658260
2015,V17,276606212.6763847
2016,V17,279138679.6119916
2017,V17,282080778.84919935
2018,V17,284948139.8697654
2019,V17,287821174.40061706
2020,V17,290705692.6187629
2021,V17,293174541.81801766
2022,V17,296011466.40455097
2023,V17,298824730.5440468
2024,V17,301193131.74937695
2025,V17,303951628.19579285
2026,V17,306490939.33049965
2027,V17,308770160.7072774
2028,V17,310751016.96638167
2029,V17,312498713.1087687
2030,V17,313961826.14899486
2031,V17,315136248.09431326
2032,V17,316026077.03214324
2033,V17,316653012.1404408
2034,V17,316809118.04563725
2035,V17,316857414.7704466
2036,V17,316620907.96491605
2037,V17,316096429.2206076
2038,V17,314764168.77813584
2039,V17,313305594.84901035
2040,V17,311931214.0101647
2041,V17,310207238.39481586
2042,V17,308261134.5741102
2043,V17,306042394.12116075
2044,V17,303585789.8793236
2045,V17,300452518.3336295
2046,V17,297413335.3393191
2047,V17,294126996.65814906
2048,V17,290695328.00387806
2049,V17,287039143.39268816
2050,V17,283167717.11761713
2051,V17,279090802.92327607
2052,V17,274818592.9054231
2053,V17,270215412.6498589
2054,V17,265587231.4770305
2055,V17,260763201.96705762
2056,V17,255650788.47359467
2057,V17,250538367.32694563
2058,V17,244875583.28217033
2059,V17,239468301.22415683
2060,V17,234059145.47633117
2061,V17,228559161.61863708
2062,V17,222856897.65243763
2063,V17,217211241.8765635
2064,V17,211481476.3877242
2014,V18,273658260
2015,V18,276519161.2532875
2016,V18,279626710.33563495
2017,V18,282717434.9676627
2018,V18,285945577.6650824
2019,V18,289054914.43439376
2020,V18,292277776.2578087
2021,V18,295305985.3190935
2022,V18,298523202.1533043
2023,V18,302066280.5924982
2024,V18,305633226.67535913
2025,V18,309315757.2924492
2026,V18,312860811.4385531
2027,V18,316686793.88746256
2028,V18,320588092.88284045
2029,V18,324438069.7467937
2030,V18,327822453.74018264
2031,V18,331429676.859618
2032,V18,334336595.8870265
2033,V18,337578302.4537497
2034,V18,340623689.16016036
2035,V18,343350818.3535488
2036,V18,346314365.490828
2037,V18,349133305.624687
2038,V18,351868442.5249715
2039,V18,354105251.4380716
2040,V18,356541724.99364144
2041,V18,358788803.94158393
2042,V18,360850141.96302503
2043,V18,362816957.66158795
2044,V18,364602345.63265437
2045,V18,366173327.2291676
2046,V18,367198645.7570101
2047,V18,368499868.893282
2048,V18,369532482.9532115
2049,V18,370341829.7535031
2050,V18,371119111.0611064
2051,V18,371647796.14667964
2052,V18,371842375.92760986
2053,V18,372096479.74738014
2054,V18,371928917.04328525
2055,V18,371828472.4692373
2056,V18,371522095.7343129
2057,V18,371045312.6693024
2058,V18,369988353.911501
2059,V18,369101758.9665108
2060,V18,368095086.6948217
2061,V18,366698371.26776695
2062,V18,365375667.23524886
2063,V18,363883554.5394165
2064,V18,362224066.87032944
2014,V19,273658260
2015,V19,276365957.90586317
2016,V19,278736543.0717406
2017,V19,280845879.9393618
2018,V19,282644421.103959
2019,V19,284120497.17856574
2020,V19,285278872.95750606
2021,V19,285751101.09296656
2022,V19,286096161.28841394
2023,V19,286258796.92066216
2024,V19,286093667.0445955
2025,V19,285518045.4718987
2026,V19,284198431.915557
2027,V19,283042514.42137
2028,V19,281561984.54722583
2029,V19,279472357.3193275
2030,V19,277157116.55403036
2031,V19,274562963.92339534
2032,V19,271775359.25397855
2033,V19,268589190.57220364
2034,V19,265202729.81081122
2035,V19,261357123.19147104
2036,V19,257482677.615937
2037,V19,253439665.69098982
2038,V19,249108735.75604302
2039,V19,244439624.34407076
2040,V19,239703029.84148476
2041,V19,234823638.12952808
2042,V19,229596727.9914968
2043,V19,224362303.9059486
2044,V19,218840931.38265216
2045,V19,213367741.54655427
2046,V19,207610718.47209024
2047,V19,201661123.01410553
2048,V19,195599379.9429824
2049,V19,189451396.55193418
2050,V19,183611123.0746727
2051,V19,177591491.13543758
2052,V19,171703578.71992397
2053,V19,165779362.62154847
2054,V19,159879907.96476611
2055,V19,153987718.78880876
2056,V19,148165726.21022668
2057,V19,142306851.48045048
2058,V19,136570989.2792615
2059,V19,130930799.0676574
2060,V19,125363526.14422375
2061,V19,119888278.33704065
2062,V19,114518598.4356442
2063,V19,109240338.54160763
2064,V19,104077731.21800335
2014,V20,273658260
2015,V20,276846205.55504143
2016,V20,280230960.72096866
2017,V20,283826953.17246884
2018,V20,287415942.0984613
2019,V20,291443883.73295856
2020,V20,295527288.7670027
2021,V20,299909478.05693173
2022,V20,304608585.43741167
2023,V20,309263874.1210223
2024,V20,313842405.1434801
2025,V20,318369893.02720445
2026,V20,322570423.4341427
2027,V20,326543621.90439695
2028,V20,330837456.7851334
2029,V20,335053120.32620573
2030,V20,339176578.894372
2031,V20,342964282.0556935
2032,V20,346554472.0327346
2033,V20,350359184.8630879
2034,V20,354038857.3691216
2035,V20,357601372.8111365
2036,V20,361067872.71290874
2037,V20,363931308.7212566
2038,V20,367142170.05977505
2039,V20,369726463.3428258
2040,V20,372666406.43495363
2041,V20,375196333.40879196
2042,V20,377390073.5465216
2043,V20,379871359.7541785
2044,V20,382230204.00291634
2045,V20,384180383.19797236
2046,V20,385774701.0275681
2047,V20,387666163.7119304
2048,V20,389334596.45478046
2049,V20,390804024.2626781
2050,V20,392209535.8382895
2051,V20,393290977.08745134
2052,V20,394041582.4941962
2053,V20,394943897.74760354
2054,V20,395300154.70954597
2055,V20,395577921.00291175
2056,V20,395933622.6662558
2057,V20,396074582.22301143
2058,V20,395796393.88609284
2059,V20,395658525.81525
2060,V20,395342892.0738498
2061,V20,394816887.8504072
2062,V20,393886581.8634691
2063,V20,393073083.65698636
2064,V20,391697884.34384704
2014,V21,273658260
2015,V21,276289244.1004263
2016,V21,278385201.32290494
2017,V21,280257762.72978246
2018,V21,281407147.6706526
2019,V21,282487441.9437685
2020,V21,283164026.4792324
2021,V21,283020170.91100967
2022,V21,282880779.30806524
2023,V21,282333031.57417387
2024,V21,281372603.3744641
2025,V21,279808560.2543847
2026,V21,278054794.0287946
2027,V21,275910562.9471731
2028,V21,273384506.0448366
2029,V21,270469555.66734207
2030,V21,267172058.94625923
2031,V21,263344553.69246176
2032,V21,259273451.36591586
2033,V21,254700960.9805478
2034,V21,250162653.6757505
2035,V21,245202698.43945545
2036,V21,240026610.40144566
2037,V21,234373634.02758422
2038,V21,228680878.94370103
2039,V21,222955348.73177722
2040,V21,216931237.79728216
2041,V21,210731914.20825773
2042,V21,204536986.3385577
2043,V21,198040305.3391188
2044,V21,191652271.2075459
2045,V21,185116890.2999548
2046,V21,178489209.33064517
2047,V21,171852660.30008033
2048,V21,165371856.59495762
2049,V21,159019792.96053794
2050,V21,152935666.23730922
2051,V21,146858302.81771532
2052,V21,140977121.40071863
2053,V21,135157114.68986687
2054,V21,129546492.87799902
2055,V21,124068095.40883431
2056,V21,118578690.3701303
2057,V21,113373016.0248678
2058,V21,108304521.05072182
2059,V21,103375351.29487705
2060,V21,98587139.4904328
2061,V21,93813910.88862924
2062,V21,89152944.95400344
2063,V21,84762796.09505609
2064,V21,80515302.3941655
2014,V22,273658260
2015,V22,276698906.68615294
2016,V22,279751758.51909417
2017,V22,282951737.5012703
2018,V22,286224227.3550262
2019,V22,289415628.67855954
2020,V22,292655073.510154
2021,V22,296002193.6444507
2022,V22,299031989.7187482
2023,V22,301448784.913319
2024,V22,303707387.97968763
2025,V22,305820629.28868216
2026,V22,307606137.31573313
2027,V22,308250292.76479185
2028,V22,309359669.9673245
2029,V22,309896486.0676148
2030,V22,310197162.3390076
2031,V22,310186183.36774284
2032,V22,309913224.59737635
2033,V22,308880892.82758
2034,V22,307526812.82230127
2035,V22,305982528.70721483
2036,V22,304342793.82677436
2037,V22,302371063.40027446
2038,V22,300073532.18846506
2039,V22,297457456.1848154
2040,V22,294343010.60428905
2041,V22,291117722.6376263
2042,V22,287471153.5576714
2043,V22,283671164.2299769
2044,V22,279451834.3905357
2045,V22,275127174.4947948
2046,V22,270408714.08526784
2047,V22,265627820.50489676
2048,V22,260623874.90574032
2049,V22,255368060.134732
2050,V22,249802736.2769392
2051,V22,244186633.62338066
2052,V22,238231720.268636
2053,V22,232407605.5549642
2054,V22,226038658.68774766
2055,V22,220018379.26748696
2056,V22,213898153.0721719
2057,V22,207564938.08429945
2058,V22,201287368.55637428
2059,V22,194959530.9749192
2060,V22,188642230.6946
2061,V22,182207751.04442486
2062,V22,175926688.83021754
2063,V22,169665016.5625343
2064,V22,163208311.7208307
2014,V23,273658260
2015,V23,276128359.4232425
2016,V23,278410134.37364125
2017,V23,280321760.20149004
2018,V23,281377624.91635156
2019,V23,282523324.6827172
2020,V23,282732117.90394056
2021,V23,283086148.59298915
2022,V23,282662104.7166268
2023,V23,282233252.66189617
2024,V23,281379116.60280144
2025,V23,280123618.8574746
2026,V23,278162316.456394
2027,V23,276108158.13801235
2028,V23,273503445.9349366
2029,V23,270602315.8535873
2030,V23,267372532.48408926
2031,V23,263932649.95882654
2032,V23,260201104.69849154
2033,V23,256170708.5093162
2034,V23,251455447.45808822
2035,V23,246575574.18830416
2036,V23,241573777.66897908
2037,V23,236455569.87911928
2038,V23,231141060.80415073
2039,V23,225284136.7822781
2040,V23,219433047.46108514
2041,V23,213355718.48427635
2042,V23,207151015.14478737
2043,V23,200768998.7978815
2044,V23,193942853.00620115
2045,V23,187174959.09014386
2046,V23,180309106.01149398
2047,V23,173495788.90716356
2048,V23,166639089.09298807
2049,V23,159769054.09482315
2050,V23,152872479.73173347
2051,V23,146042502.76194325
2052,V23,139269003.93274847
2053,V23,132557049.85336913
2054,V23,125952532.96456558
2055,V23,119457369.00757766
2056,V23,113092918.25332393
2057,V23,106874291.98743023
2058,V23,100813033.93873675
2059,V23,94918195.82811163
2060,V23,89146551.02648596
2061,V23,83627208.52164315
2062,V23,78306678.02702849
2063,V23,73140038.84508298
2064,V23,68179064.54187594
2014,V24,273658260
2015,V24,276577638.5778179
2016,V24,280094825.309434
2017,V24,283771142.5429009
2018,V24,287841457.3775507
2019,V24,292201906.39567906
2020,V24,296887244.0332838
2021,V24,301605995.9759287
2022,V24,306225731.6968825
2023,V24,310331482.9548496
2024,V24,314633596.2745276
2025,V24,319103401.75491536
2026,V24,323387457.8861052
2027,V24,327599102.6974176
2028,V24,331779486.9005105
2029,V24,335674899.69087046
2030,V24,339660633.77176934
2031,V24,343251602.2967326
2032,V24,346902482.856922
2033,V24,350551883.2027377
2034,V24,353840667.9489348
2035,V24,357189980.3854878
2036,V24,360453822.2811019
2037,V24,363185542.95207196
2038,V24,366157815.8855897
2039,V24,368756661.5637833
2040,V24,371446498.07844096
2041,V24,373984791.5591977
2042,V24,376214242.1820034
2043,V24,378329656.21983725
2044,V24,380145749.56943846
2045,V24,381999855.5507873
2046,V24,383672785.49174666
2047,V24,385216216.54857844
2048,V24,386581658.9108396
2049,V24,387299996.2728257
2050,V24,387816890.60548115
2051,V24,388679980.3696848
2052,V24,389365886.09282845
2053,V24,389855693.70695263
2054,V24,389956619.62598616
2055,V24,390105698.8405344
2056,V24,389808200.49423414
2057,V24,389532685.5679226
2058,V24,389143109.36290026
2059,V24,388574604.51181614
2060,V24,387795178.91411185
2061,V24,386615685.77529687
2062,V24,385346934.2844293
2063,V24,383922174.33397675
2064,V24,381981098.04661953
2014,V25,273658260
2015,V25,276158460.772159
2016,V25,278209195.0952908
2017,V25,279489856.02336186
2018,V25,280593373.9744078
2019,V25,281202522.390186
2020,V25,280916351.88634086
2021,V25,280177151.81025577
2022,V25,279086139.6644076
2023,V25,277707825.46274894
2024,V25,275776919.65106887
2025,V25,273432482.46286184
2026,V25,270624093.3432914
2027,V25,267137017.47524008
2028,V25,263422120.30095905
2029,V25,259129194.46052605
2030,V25,254470536.71314362
2031,V25,249283269.52287236
2032,V25,243758442.36039057
2033,V25,238200681.52843603
2034,V25,232339643.64638472
2035,V25,226234064.75026017
2036,V25,219849790.17720187
2037,V25,213293371.31669918
2038,V25,206420660.4812801
2039,V25,199530944.64215204
2040,V25,192674599.30215478
2041,V25,185808610.5860325
2042,V25,179095249.07655197
2043,V25,172373649.79763198
2044,V25,165768590.2892387
2045,V25,159567674.28019103
2046,V25,153496091.75689295
2047,V25,147556814.5049137
2048,V25,141737470.16557226
2049,V25,136040144.3109943
2050,V25,130453709.49731319
2051,V25,124976443.21657963
2052,V25,119648107.20398875
2053,V25,114448985.74307661
2054,V25,109423493.6447833
2055,V25,104561847.11453916
2056,V25,99910767.06736194
2057,V25,95276808.58395258
2058,V25,90817843.78434262
2059,V25,86596197.78388189
2060,V25,82506379.27587107
2061,V25,78559570.03799304
2062,V25,74761963.88432603
2063,V25,71049666.52126168
2064,V25,67485453.09792052
2014,V26,273658260
2015,V26,276645963.0050203
2016,V26,279253922.21028
2017,V26,282006117.55932766
2018,V26,284966275.1628332
2019,V26,287759454.2793756
2020,V26,290656066.8775787
2021,V26,293544090.2774085
2022,V26,296460639.2815544
2023,V26,299179105.46428406
2024,V26,302067700.8279405
2025,V26,304694765.7961119
2026,V26,307348345.9196911
2027,V26,310186466.09044987
2028,V26,312998415.277561
2029,V26,315406071.7429996
2030,V26,318112219.9095115
2031,V26,320871229.53448445
2032,V26,323551004.4531827
2033,V26,325849555.5930527
2034,V26,327991142.2801912
2035,V26,330127703.347502
2036,V26,332103996.43038946
2037,V26,333602017.6089318
2038,V26,334912794.88793683
2039,V26,336076424.63030684
2040,V26,337156321.3697205
2041,V26,337746349.2674733
2042,V26,338319892.69624996
2043,V26,338801115.7006816
2044,V26,338790103.10257673
2045,V26,338919754.7798135
2046,V26,338870616.94325656
2047,V26,338629741.6129928
2048,V26,338202402.1041078
2049,V26,337102193.2613783
2050,V26,336269538.5822935
2051,V26,334831500.84068733
2052,V26,333599955.1232
2053,V26,332171433.19206303
2054,V26,330548385.30045635
2055,V26,328733605.1905952
2056,V26,326674021.7651806
2057,V26,324485867.7960151
2058,V26,322002298.87149686
2059,V26,319373430.72242886
2060,V26,316463257.0746639
2061,V26,313578878.4317598
2062,V26,310531376.6806938
2063,V26,307048813.1849731
2064,V26,303693837.25634
2014,V27,273658260
2015,V27,276920490.906907
2016,V27,280068306.9656682
2017,V27,283638159.1953559
2018,V27,287390041.3964293
2019,V27,291498292.28643984
2020,V27,296198788.3729298
2021,V27,301195121.5290858
2022,V27,306506345.12270105
2023,V27,312181029.9582614
2024,V27,318279043.2998156
2025,V27,324626117.8060054
2026,V27,331577217.75556254
2027,V27,338963274.413791
2028,V27,346806348.0887225
2029,V27,355082693.90548146
2030,V27,363840505.6741504
2031,V27,372913130.1420227
2032,V27,382160053.30769145
2033,V27,392005305.4131561
2034,V27,402238028.9047031
2035,V27,412875193.09475905
2036,V27,423709814.3699194
2037,V27,435109612.2246513
2038,V27,446778330.24916935
2039,V27,459203509.3553753
2040,V27,471867342.71409976
2041,V27,485312468.66261005
2042,V27,498866796.98430413
2043,V27,513421872.5049246
2044,V27,528107576.5762391
2045,V27,543876397.8168064
2046,V27,560204991.3965439
2047,V27,577285111.66382
2048,V27,594995431.2443179
2049,V27,613242536.1916243
2050,V27,632600265.1816069
2051,V27,652780127.4103935
2052,V27,673672441.0867451
2053,V27,694806016.4690304
2054,V27,717488855.0823787
2055,V27,741362053.4802814
2056,V27,766220325.1731976
2057,V27,792238178.4116603
2058,V27,819370832.2003736
2059,V27,847752961.7904572
2060,V27,876902720.0582559
2061,V27,907876469.8080163
2062,V27,940254230.4633431
2063,V27,974031654.0304537
2064,V27,1009433818.6346917
2014,V28,273658260
2015,V28,276160558.14478594
2016,V28,278163909.2550224
2017,V28,280061595.9925794
2018,V28,281765797.2916987
2019,V28,283112473.0265042
2020,V28,283936924.4732847
2021,V28,284640635.59075177
2022,V28,284971295.2707712
2023,V28,284896377.0090508
2024,V28,284402128.6545867
2025,V28,283712687.4768111
2026,V28,282573717.199699
2027,V28,280886458.33965886
2028,V28,278986368.112041
2029,V28,276942301.6573452
2030,V28,274573778.3807441
2031,V28,271888981.44173026
2032,V28,268632968.9202614
2033,V28,265328800.01973417
2034,V28,261758803.46683306
2035,V28,258191414.10803562
2036,V28,254759536.2531017
2037,V28,251416141.75769058
2038,V28,248075310.48496044
2039,V28,244818219.1511256
2040,V28,241391760.8531029
2041,V28,238233630.09838706
2042,V28,235307642.6579927
2043,V28,232451739.92910507
2044,V28,229686686.5670534
2045,V28,226765226.87633753
2046,V28,224175781.88181132
2047,V28,221427561.08912456
2048,V28,218864292.58417404
2049,V28,216185113.47327405
2050,V28,213530496.72012708
2051,V28,211019891.0277759
2052,V28,208475982.27948633
2053,V28,205805598.85400662
2054,V28,203218061.8327762
2055,V28,200658862.09103608
2056,V28,198201541.04672295
2057,V28,195780165.76028943
2058,V28,193376475.6442008
2059,V28,190998087.43368688
2060,V28,188521118.220445
2061,V28,186058077.92295918
2062,V28,183723360.06368834
2063,V28,181353819.0953747
2064,V28,179044756.33807212
2014,V29,273658260
2015,V29,276622235.38036126
2016,V29,279626830.0975099
2017,V29,282515258.1065093
2018,V29,285618654.78380364
2019,V29,288761976.68879163
2020,V29,291914938.5381501
2021,V29,294869915.92459524
2022,V29,297923404.0284323
2023,V29,301009264.3213562
2024,V29,304200821.94475275
2025,V29,307502633.52595514
2026,V29,310888996.70295435
2027,V29,313846888.2846534
2028,V29,316517868.6338529
2029,V29,319307664.3223451
2030,V29,321944577.30717194
2031,V29,324310895.42781115
2032,V29,326542509.7619653
2033,V29,328368138.11122537
2034,V29,330175466.9585923
2035,V29,331563328.9868181
2036,V29,332931640.1359561
2037,V29,334076353.95988303
2038,V29,334984264.3860418
2039,V29,335674720.7259252
2040,V29,336135467.2895508
2041,V29,336360534.28838724
