years,sim_number,value
2029,V1027,15935641741.795258
2030,V1027,15846998097.821268
2031,V1027,15743940774.648197
2032,V1027,15626695020.89965
2033,V1027,15495669313.32279
2034,V1027,15351190268.623991
2035,V1027,15193577712.01885
2036,V1027,15023052396.161253
2037,V1027,14840588953.150318
2038,V1027,14646316532.663946
2039,V1027,14374274548.418589
2040,V1027,14159151386.329971
2041,V1027,13662415059.960949
2042,V1027,13432243528.072693
2043,V1027,12903616426.711466
2044,V1027,12661968008.239254
2045,V1027,12412865722.777105
2046,V1027,12159422101.380423
2047,V1027,11839889261.274776
2048,V1027,11593869227.708231
2049,V1027,11350867971.212584
2050,V1027,11110541945.857962
2051,V1027,10873652650.056265
2052,V1027,10639857090.900526
2053,V1027,10409111421.361187
2054,V1027,10181532176.414148
2055,V1027,9956941304.837885
2056,V1027,9695324848.446016
2057,V1027,9478112274.44442
2058,V1027,9263878848.274397
2059,V1027,9052987171.635702
2060,V1027,8845247948.52188
2061,V1027,8640692393.873121
2062,V1027,8439307337.86904
2063,V1027,8240795684.726739
2064,V1027,8045750219.602818
2014,V1028,15923170600
2015,V1028,16057478269.23092
2016,V1028,16110080481.661633
2017,V1028,16212450501.12812
2018,V1028,16298588869.37709
2019,V1028,16368158524.775759
2020,V1028,16348881475.344421
2021,V1028,16384616409.882347
2022,V1028,16403349432.87557
2023,V1028,16404902102.87061
2024,V1028,16389455985.809381
2025,V1028,16356896393.425232
2026,V1028,16307382634.209297
2027,V1028,16240993341.764551
2028,V1028,15830633473.849667
2029,V1028,15733215439.067356
2030,V1028,15619995920.259413
2031,V1028,15397105100.955996
2032,V1028,15253102437.082422
2033,V1028,15095613297.775913
2034,V1028,14923532928.447128
2035,V1028,14738317085.286224
2036,V1028,14431390374.864449
2037,V1028,14222218017.34029
2038,V1028,13944623063.714832
2039,V1028,13713446425.220125
2040,V1028,13397838066.419125
2041,V1028,13147753950.856579
2042,V1028,12898953098.539507
2043,V1028,12652785529.85267
2044,V1028,12409401428.316214
2045,V1028,12168854619.311897
2046,V1028,11930793433.646996
2047,V1028,11695234633.519365
2048,V1028,11463091706.828245
2049,V1028,11010149987.453096
2050,V1028,10576532173.158373
2051,V1028,10361835307.462965
2052,V1028,10149902097.479921
2053,V1028,9787330770.911636
2054,V1028,9584166924.166357
2055,V1028,9383740950.293047
2056,V1028,9186084474.456
2057,V1028,8932410005.709278
2058,V1028,8741514668.782187
2059,V1028,8553322051.784439
2060,V1028,8367682286.514174
2061,V1028,8185024277.633038
2062,V1028,8005106369.968773
2063,V1028,7827919007.468669
2064,V1028,7653438258.29068
2014,V1029,15923170600
2015,V1029,16056755245.261375
2016,V1029,16173928349.383911
2017,V1029,16274262548.898985
2018,V1029,16357456535.781363
2019,V1029,16423201721.363203
2020,V1029,16470796183.09823
2021,V1029,16500921206.770765
2022,V1029,16513150451.380621
2023,V1029,16506695325.01033
2024,V1029,16482787149.33443
2025,V1029,16440925369.624533
2026,V1029,16381229466.572487
2027,V1029,16303869675.3862
2028,V1029,16209059679.737438
2029,V1029,16097089088.81055
2030,V1029,15968302399.19943
2031,V1029,15823097229.952972
2032,V1029,15661879184.491283
2033,V1029,15325506253.196228
2034,V1029,15135898908.868505
2035,V1029,14884598082.787123
2036,V1029,14667924054.773993
2037,V1029,14438353197.106401
2038,V1029,14196610191.94193
2039,V1029,13946252401.437885
2040,V1029,13372231620.82283
2041,V1029,13133204522.494535
2042,V1029,12854802785.672598
2043,V1029,12621178180.647346
2044,V1029,12391024534.097366
2045,V1029,12163384651.85219
2046,V1029,11938683462.691706
2047,V1029,11716681666.082075
2048,V1029,11497425581.405428
2049,V1029,11280879195.331856
2050,V1029,11067075663.79572
2051,V1029,10855869372.252642
2052,V1029,10647520078.063759
2053,V1029,10441690568.709116
2054,V1029,10238784337.674044
2055,V1029,10038584564.999758
2056,V1029,9841110748.873552
2057,V1029,9553643801.385258
2058,V1029,9363420614.681019
2059,V1029,9175863323.87086
2060,V1029,8990963783.333206
2061,V1029,8808700779.770884
2062,V1029,8628733070.516245
2063,V1029,8451683943.789363
2064,V1029,8276862020.147328
2014,V1030,15923170600
2015,V1030,16057208611.445404
2016,V1030,16008186381.870571
2017,V1030,15947695585.509205
2018,V1030,16031077285.423588
2019,V1030,16097813278.745485
2020,V1030,16147713204.72094
2021,V1030,16180610393.927837
2022,V1030,16196363575.260473
2023,V1030,16194892273.524433
2024,V1030,16176216580.647781
2025,V1030,16139190188.368385
2026,V1030,16086247271.04033
2027,V1030,16016367256.539675
2028,V1030,15929733139.910767
2029,V1030,15826065617.791708
2030,V1030,15706424400.485611
2031,V1030,15571373937.927654
2032,V1030,15270861023.988739
2033,V1030,15106474378.677143
2034,V1030,14928346772.047625
2035,V1030,14736475069.052298
2036,V1030,14531389521.6236
2037,V1030,14313708519.681189
2038,V1030,14084064253.464024
2039,V1030,13843113507.596981
2040,V1030,13602317135.695024
2041,V1030,13364407423.168919
2042,V1030,13129243212.554863
2043,V1030,12896794437.110239
2044,V1030,12618533019.442394
2045,V1030,12392361961.914259
2046,V1030,12169074170.813656
2047,V1030,11948525057.98249
2048,V1030,11627659036.732418
2049,V1030,11414451398.518818
2050,V1030,11203905582.03861
2051,V1030,10996098616.246792
2052,V1030,10791001033.557518
2053,V1030,10537190003.444298
2054,V1030,10338430630.419643
2055,V1030,10142314953.1372
2056,V1030,9948862736.905788
2057,V1030,9757842912.097914
2058,V1030,9569648390.913033
2059,V1030,9384073804.52951
2060,V1030,9084143708.47612
2061,V1030,8905936561.832813
2062,V1030,8730426111.056458
2063,V1030,8453017135.584533
2064,V1030,8284462091.391554
2014,V1031,15923170600
2015,V1031,16054232164.018873
2016,V1031,16166328778.41508
2017,V1031,16258996155.501053
2018,V1031,15956711518.128706
2019,V1031,16008277615.918642
2020,V1031,16039790339.63023
2021,V1031,16051269974.16875
2022,V1031,15976360895.802282
2023,V1031,15948048034.823202
2024,V1031,15899086040.215504
2025,V1031,15830544488.248495
2026,V1031,15743129488.5862
2027,V1031,15519385138.50426
2028,V1031,15394910090.144463
2029,V1031,15252185936.479427
2030,V1031,14996488626.992504
2031,V1031,14819959493.530624
2032,V1031,14626549219.914976
2033,V1031,14417792768.88572
2034,V1031,14193827288.30189
2035,V1031,13955559576.497581
2036,V1031,13704043971.35333
2037,V1031,13440028280.620607
2038,V1031,13178263198.106968
2039,V1031,12919062091.873123
2040,V1031,12573534138.89475
2041,V1031,12239159495.316587
2042,V1031,11990234073.333134
2043,V1031,11744768562.482906
2044,V1031,11501835403.394217
2045,V1031,11215955366.480906
2046,V1031,10979474365.580978
2047,V1031,10745855016.83704
2048,V1031,10515049739.45751
2049,V1031,10287083493.952927
2050,V1031,9948173938.577572
2051,V1031,9704969353.02905
2052,V1031,9428153739.977234
2053,V1031,9215601638.960213
2054,V1031,9006553097.994427
2055,V1031,8800435455.13808
2056,V1031,8597259424.519817
2057,V1031,8397050804.135654
2058,V1031,8140874986.162383
2059,V1031,7948020186.538854
2060,V1031,7758135725.570866
2061,V1031,7570716337.367252
2062,V1031,7386796727.360772
2063,V1031,7205633212.32179
2064,V1031,7007063074.746254
2014,V1032,15923170600
2015,V1032,16010605861.674444
2016,V1032,15853498442.794956
2017,V1032,15942913226.186388
2018,V1032,16012396075.764275
2019,V1032,16061685392.81267
2020,V1032,16090192182.699396
2021,V1032,16098500008.561361
2022,V1032,16086090677.55248
2023,V1032,16053173769.42237
2024,V1032,15999773291.65403
2025,V1032,15926055788.418142
2026,V1032,15832277698.366648
2027,V1032,15718757383.686562
2028,V1032,15585913915.805984
2029,V1032,15434245095.768105
2030,V1032,15264201140.818651
2031,V1032,15076537233.73341
2032,V1032,14871616237.606163
2033,V1032,14649616624.20656
2034,V1032,14413091808.48795
2035,V1032,14162062537.806795
2036,V1032,13912678359.798353
2037,V1032,13665810514.750492
2038,V1032,13421483786.411373
2039,V1032,13179692869.03222
2040,V1032,12689750513.765345
2041,V1032,12457710874.19021
2042,V1032,12228253043.418762
2043,V1032,12001377932.884525
2044,V1032,11777074188.400532
2045,V1032,11555378950.579954
2046,V1032,11336293615.601118
2047,V1032,11119651201.22604
2048,V1032,10905842292.282963
2049,V1032,10694569743.610037
2050,V1032,10486048193.933716
2051,V1032,10280177452.805191
2052,V1032,10076676848.729126
2053,V1032,9876123855.70466
2054,V1032,9678212758.527216
2055,V1032,9482966961.375883
2056,V1032,9290386019.72645
2057,V1032,9100230362.577204
2058,V1032,8912940096.825216
2059,V1032,8727916397.559116
2060,V1032,8545963024.970379
2061,V1032,8184074877.807011
2062,V1032,8011250987.256884
2063,V1032,7840900387.852539
2064,V1032,7672906231.79368
2014,V1033,15923170600
2015,V1033,16058901479.876066
2016,V1033,16181086385.01094
2017,V1033,16289066676.707531
2018,V1033,16381960928.236248
2019,V1033,16459974177.850348
2020,V1033,16523376433.339104
2021,V1033,16571741508.648973
2022,V1033,16604628514.513292
2023,V1033,16348439971.892298
2024,V1033,16350359952.136261
2025,V1033,16336952145.480246
2026,V1033,16308053797.53853
2027,V1033,16263694351.026829
2028,V1033,16204220208.959381
2029,V1033,15705185056.169884
2030,V1033,15618778018.871883
2031,V1033,15518218722.261364
2032,V1033,15403629328.51587
2033,V1033,15275581099.524813
2034,V1033,15134312718.89975
2035,V1033,14980176854.057896
2036,V1033,14813581213.01561
2037,V1033,14634488079.399054
2038,V1033,14443753200.755257
2039,V1033,14242541584.851885
2040,V1033,14030788296.30637
2041,V1033,13818178345.442196
2042,V1033,13608335969.759075
2043,V1033,13401444147.44205
2044,V1033,13091229912.979036
2045,V1033,12600261249.64119
2046,V1033,12408131602.11693
2047,V1033,12036335299.25882
2048,V1033,11852347208.245932
2049,V1033,11485633319.732256
2050,V1033,11309524188.098333
2051,V1033,11136001748.725058
2052,V1033,10964928081.33322
2053,V1033,10795999687.329136
2054,V1033,10629737713.610092
2055,V1033,10465837677.675255
2056,V1033,10304256573.788748
2057,V1033,9918372204.823824
2058,V1033,9764862025.398722
2059,V1033,9613542808.909088
2060,V1033,9464018894.827095
2061,V1033,9316921031.31656
2062,V1033,9170936408.393976
2063,V1033,9025725351.268293
2064,V1033,8880902790.812733
2014,V1034,15923170600
2015,V1034,16057745154.987823
2016,V1034,16176901461.479973
2017,V1034,16280260493.627728
2018,V1034,16367491862.17474
2019,V1034,16438312618.311129
2020,V1034,16492488772.8016
2021,V1034,16529836573.952932
2022,V1034,16550197579.17206
2023,V1034,16492335275.465244
2024,V1034,16329119185.86059
2025,V1034,16298743279.766447
2026,V1034,16250261982.914703
2027,V1034,16186433855.213285
2028,V1034,16106017901.1495
2029,V1034,16009258550.878958
2030,V1034,15896932080.767035
2031,V1034,15769000146.712519
2032,V1034,15625840253.038935
2033,V1034,15467757206.21444
2034,V1034,15295427673.588589
2035,V1034,15109238933.020103
2036,V1034,14909746690.45677
2037,V1034,14697039697.302382
2038,V1034,14472678951.73087
2039,V1034,14236819138.54442
2040,V1034,13992449167.844824
2041,V1034,13637962539.54941
2042,V1034,13401352327.704472
2043,V1034,13167230160.51446
2044,V1034,12766483646.337803
2045,V1034,12541300182.277254
2046,V1034,12229982323.911095
2047,V1034,12011555690.607685
2048,V1034,11796210660.89471
2049,V1034,11582774212.162247
2050,V1034,11372876197.80944
2051,V1034,11165674503.73318
2052,V1034,10961175575.861687
2053,V1034,10656082362.379978
2054,V1034,10458855660.281174
2055,V1034,10264238352.273602
2056,V1034,10072278892.065784
2057,V1034,9882858933.586555
2058,V1034,9537397864.965597
2059,V1034,9356264745.059874
2060,V1034,9177666911.09862
2061,V1034,9001577049.401863
2062,V1034,8827998309.936247
2063,V1034,8656923269.496828
2064,V1034,8488320021.490311
2014,V1035,15923170600
2015,V1035,16054481812.410398
2016,V1035,16098250250.614437
2017,V1035,16191200077.089931
2018,V1035,16264655270.141321
2019,V1035,16318349255.257423
2020,V1035,16351891379.441078
2021,V1035,16365304289.964176
2022,V1035,16358632268.054537
2023,V1035,16086247307.82443
2024,V1035,16039913545.5739
2025,V1035,15973291798.375914
2026,V1035,15887641348.335903
2027,V1035,15782725214.48807
2028,V1035,15659215679.454813
2029,V1035,15517118823.853281
2030,V1035,15357319562.54612
2031,V1035,15051784800.01815
2032,V1035,14858396682.024174
2033,V1035,14650271895.171534
2034,V1035,14426927674.618422
2035,V1035,13933015608.687574
2036,V1035,13686144662.430182
2037,V1035,13426758027.12609
2038,V1035,13165930746.811506
2039,V1035,12907617804.710155
2040,V1035,12651792605.439867
2041,V1035,12398445819.08691
2042,V1035,12147444655.446737
2043,V1035,11899263340.44694
2044,V1035,11653787876.46908
2045,V1035,11265224738.760674
2046,V1035,11028402034.158709
2047,V1035,10794427998.256985
2048,V1035,10563184596.893087
2049,V1035,10310723779.915112
2050,V1035,10085838725.086182
2051,V1035,9863849683.821688
2052,V1035,9644781923.779186
2053,V1035,9428654145.581404
2054,V1035,9215448029.605724
2055,V1035,9005274094.927204
2056,V1035,8696100844.352072
2057,V1035,8494307307.281755
2058,V1035,8295306206.4641495
2059,V1035,8060620215.505275
2060,V1035,7868730152.549612
2061,V1035,7679760107.469333
2062,V1035,7493738157.916903
2063,V1035,7310889855.947323
2064,V1035,7073518779.015554
2014,V1036,15923170600
2015,V1036,16055312648.195335
2016,V1036,16169241697.806149
2017,V1036,16265140137.158764
2018,V1036,16065034703.462803
2019,V1036,16122298500.440073
2020,V1036,16160669117.386263
2021,V1036,16082575606.285355
2022,V1036,16082759668.05075
2023,V1036,16063939655.977697
2024,V1036,16025688386.685663
2025,V1036,15968996772.079958
2026,V1036,15893585908.023003
2027,V1036,15799470102.010876
2028,V1036,15687080264.253674
2029,V1036,15557306380.209543
2030,V1036,15410144249.615923
2031,V1036,15246175839.696295
2032,V1036,15065499113.394047
2033,V1036,14869543073.915932
2034,V1036,14658160601.512743
2035,V1036,14432801816.962828
2036,V1036,14193806173.427542
2037,V1036,13899467190.595104
2038,V1036,13521981436.599052
2039,V1036,13284610011.183931
2040,V1036,13049792861.828016
2041,V1036,12817655945.705402
2042,V1036,12588166191.124645
2043,V1036,12361317882.527777
2044,V1036,12137116613.648483
2045,V1036,11915556291.482124
2046,V1036,11696654884.278875
2047,V1036,11480391986.225965
2048,V1036,11266810860.558996
2049,V1036,11055894253.59545
2050,V1036,10847637273.390839
2051,V1036,10642038683.645275
2052,V1036,10380934847.633677
2053,V1036,10132176582.521646
2054,V1036,9936590058.213577
2055,V1036,9743625655.841045
2056,V1036,9553209006.170753
2057,V1036,9365462498.22704
2058,V1036,9179632827.316404
2059,V1036,8997087995.985886
2060,V1036,8816770726.917353
2061,V1036,8481606845.724643
2062,V1036,8309931745.972355
2063,V1036,8140806961.135933
2064,V1036,7974175264.578878
2014,V1037,15923170600
2015,V1037,16056964765.813492
2016,V1037,16044666262.062527
2017,V1037,16144612681.545048
2018,V1037,16227978743.073679
2019,V1037,16294239042.84985
2020,V1037,16343178030.13293
2021,V1037,16374122217.200415
2022,V1037,16387950912.821861
2023,V1037,16147545547.055058
2024,V1037,16125926242.519716
2025,V1037,16087286270.499132
2026,V1037,16030971632.598124
2027,V1037,15957960067.94976
2028,V1037,15867605429.09682
2029,V1037,15761070521.56946
2030,V1037,15638228486.49686
2031,V1037,15499461592.011772
2032,V1037,15345189883.805346
2033,V1037,15175865516.670607
2034,V1037,14991995170.744179
2035,V1037,14794209816.48027
2036,V1037,14583059143.99588
2037,V1037,14358668686.49484
2038,V1037,14122725576.0897
2039,V1037,13874332129.7431
2040,V1037,13616111510.372965
2041,V1037,13287240487.264812
2042,V1037,13010505380.181702
2043,V1037,12759458822.937098
2044,V1037,12511599559.883774
2045,V1037,12266559480.400345
2046,V1037,12024361900.974339
2047,V1037,11785028416.18823
2048,V1037,11547701410.57295
2049,V1037,11314171491.47424
2050,V1037,11083559559.160223
2051,V1037,10855522883.12964
2052,V1037,10630793995.351427
2053,V1037,10409023956.180056
2054,V1037,10190202013.288286
2055,V1037,9974372363.648405
2056,V1037,9602656796.0459
2057,V1037,9396208015.133154
2058,V1037,9192698930.74672
2059,V1037,8992115181.24522
2060,V1037,8794472218.90949
2061,V1037,8570963799.67445
2062,V1037,8379817155.466151
2063,V1037,8191626593.708636
2064,V1037,8006367310.883716
2014,V1038,15923170600
2015,V1038,15724583539.759138
2016,V1038,15834032935.360312
2017,V1038,15924273710.430988
2018,V1038,15994930548.249403
2019,V1038,16045375438.971191
2020,V1038,15991835768.72693
2021,V1038,16002298054.08362
2022,V1038,15992584530.202263
2023,V1038,15757373789.879515
2024,V1038,15707376997.851044
2025,V1038,15638410425.624794
2026,V1038,15302185533.346966
2027,V1038,15196398744.791185
2028,V1038,15072125155.576756
2029,V1038,14862434654.799025
2030,V1038,14703452888.018307
2031,V1038,14313068628.401564
2032,V1038,14123859089.01201
2033,V1038,13787911233.556526
2034,V1038,13570797831.874994
2035,V1038,13344121066.754496
2036,V1038,13119905188.814432
2037,V1038,12897142396.496277
2038,V1038,12677556990.997639
2039,V1038,12460818598.708208
2040,V1038,12246561488.540918
2041,V1038,11985642754.692072
2042,V1038,11777201146.413486
2043,V1038,11571227564.502995
2044,V1038,11367517657.959618
2045,V1038,11166465673.360266
2046,V1038,10727809502.09667
2047,V1038,10535973402.018055
2048,V1038,10346055045.696272
2049,V1038,10159012776.266918
2050,V1038,9974259141.200682
2051,V1038,9791978720.31828
2052,V1038,9612062707.072226
2053,V1038,9268611792.919086
2054,V1038,9096332443.857199
2055,V1038,8699437310.192787
2056,V1038,8536181285.817812
2057,V1038,8375009551.94381
2058,V1038,8216196338.411595
2059,V1038,8059537665.37755
2060,V1038,7903311233.109444
2061,V1038,7747178356.016981
2062,V1038,7592430949.793875
2063,V1038,7438330410.453152
2064,V1038,7157303053.020083
2014,V1039,15923170600
2015,V1039,15686762787.09009
2016,V1039,15795924842.695858
2017,V1039,15885525269.728142
2018,V1039,15956263757.601645
2019,V1039,16007252824.300184
2020,V1039,16038225725.888895
2021,V1039,15996925094.852955
2022,V1039,15987697444.263615
2023,V1039,15958353848.562616
2024,V1039,15908516486.665388
2025,V1039,15839326692.733492
2026,V1039,15750068928.033936
2027,V1039,15641947780.254005
2028,V1039,15514863610.130623
2029,V1039,15369028545.65657
2030,V1039,15205543215.061884
2031,V1039,15024416618.568977
2032,V1039,14826781308.720623
2033,V1039,14613143128.14126
2034,V1039,14384207751.519573
2035,V1039,14140771351.015394
2036,V1039,13845410951.748756
2037,V1039,13590682974.966097
2038,V1039,13339402468.101847
2039,V1039,12880924255.552681
2040,V1039,12423592978.581497
2041,V1039,12187898488.754862
2042,V1039,11954735977.496195
2043,V1039,11724116828.000868
2044,V1039,11496066353.233517
2045,V1039,11270584203.139208
2046,V1039,11047740627.59754
2047,V1039,10827481719.620903
2048,V1039,10609926405.233305
2049,V1039,10395039174.844202
2050,V1039,10182838756.401804
2051,V1039,9880476542.04796
2052,V1039,9675611132.05326
2053,V1039,9473381970.793802
2054,V1039,9273918900.976042
2055,V1039,9077168281.77049
2056,V1039,8883045784.821487
2057,V1039,8691738563.453892
2058,V1039,8503157475.421477
2059,V1039,8317297916.40862
2060,V1039,8134172937.813642
2061,V1039,7807047102.5334215
2062,V1039,7632652713.368607
2063,V1039,7460680328.470533
2064,V1039,7291613278.707622
2014,V1040,15923170600
2015,V1040,16054164303.755827
2016,V1040,16167673379.737223
2017,V1040,16262530138.422712
2018,V1040,16034707014.063398
2019,V1040,16090160335.790873
2020,V1040,15914623178.511467
2021,V1040,15931284099.019468
2022,V1040,15928788777.831821
2023,V1040,15906957453.04251
2024,V1040,15866122103.401155
2025,V1040,15806289119.28581
2026,V1040,15727572139.938475
2027,V1040,15630361095.82362
2028,V1040,15417355351.741632
2029,V1040,15284693075.762615
2030,V1040,15134969500.098618
2031,V1040,14968450618.030458
2032,V1040,14785747512.442122
2033,V1040,14270528751.322994
2034,V1040,14061960894.918303
2035,V1040,13654280559.690603
2036,V1040,13421810053.127995
2037,V1040,13185903875.320124
2038,V1040,12952340603.816164
2039,V1040,12721441163.215736
2040,V1040,12493036419.363445
2041,V1040,12267087925.20414
2042,V1040,12042895436.758484
2043,V1040,11822068444.848799
2044,V1040,11603783815.481024
2045,V1040,11388019867.82977
2046,V1040,11174846480.866976
2047,V1040,10964239126.582289
2048,V1040,10678458282.116926
2049,V1040,10474203132.28353
2050,V1040,10272795270.999767
2051,V1040,10073950868.798687
2052,V1040,9877671323.678972
2053,V1040,9683715825.046297
2054,V1040,9492570937.657764
2055,V1040,9263518331.230902
2056,V1040,9078300598.832829
2057,V1040,8895625066.646051
2058,V1040,8715492647.749592
2059,V1040,8537891343.531188
2060,V1040,8362834059.824917
2061,V1040,8190300124.089383
2062,V1040,8020261156.277377
2063,V1040,7852740216.851197
2064,V1040,7656755583.4233
2014,V1041,15923170600
2015,V1041,16052510586.641754
2016,V1041,15958817447.987127
2017,V1041,16045035286.072716
2018,V1041,16109895801.943232
2019,V1041,16153096741.2651
2020,V1041,15970934491.16961
2021,V1041,15667601815.317507
2022,V1041,15645481939.152905
2023,V1041,15373914323.117413
2024,V1041,15310572725.552397
2025,V1041,15226687162.221718
2026,V1041,15122491438.747017
2027,V1041,14998246704.926413
2028,V1041,14854882063.179804
2029,V1041,14692683440.728674
2030,V1041,14512272085.093124
2031,V1041,14314298098.309828
2032,V1041,14099568565.440083
2033,V1041,13819751795.532036
2034,V1041,13574475366.78312
2035,V1041,13324927161.508821
2036,V1041,13078053479.084831
2037,V1041,12833414149.654556
2038,V1041,12591096490.673872
2039,V1041,12256554871.587093
2040,V1041,12020778620.302837
2041,V1041,11786783432.170689
2042,V1041,11555884846.841686
2043,V1041,11327469278.460585
2044,V1041,11101570481.016253
2045,V1041,10878205033.238285
2046,V1041,10657442806.846619
2047,V1041,10439264327.083477
2048,V1041,10223702986.671408
2049,V1041,10010793475.168158
2050,V1041,9800364856.306084
2051,V1041,9592818733.338284
2052,V1041,9387737318.152052
2053,V1041,9185334710.66119
2054,V1041,8985944760.391615
2055,V1041,8789262666.393265
2056,V1041,8595361678.062412
2057,V1041,8404222670.306503
2058,V1041,8159932587.848109
2059,V1041,7975437933.673204
2060,V1041,7793852427.738073
2061,V1041,7615028918.717253
2062,V1041,7438962954.069151
2063,V1041,7265653478.425807
2064,V1041,7095093293.234976
2014,V1042,15923170600
2015,V1042,16055365436.377785
2016,V1042,16169699144.644632
2017,V1042,16164798027.008863
2018,V1042,16241727784.441956
2019,V1042,16299076931.344381
2020,V1042,16338147929.71187
2021,V1042,16358030938.705864
2022,V1042,16358623927.351082
2023,V1042,16339651143.397074
2024,V1042,16301633799.258282
2025,V1042,16244341432.913105
2026,V1042,16168203247.15984
2027,V1042,16073307580.72461
2028,V1042,15959935950.856556
2029,V1042,15828592069.85372
2030,V1042,15679639185.724049
2031,V1042,15513556470.731653
2032,V1042,15330388171.869593
2033,V1042,15131632962.193094
2034,V1042,14797678965.076778
2035,V1042,14571059830.112993
2036,V1042,14291207051.237701
2037,V1042,13863224497.892778
2038,V1042,13613928283.868633
2039,V1042,13367185218.934433
2040,V1042,13123085985.378025
2041,V1042,12795065766.061184
2042,V1042,12557830235.1539
2043,V1042,12322721972.794394
2044,V1042,11983461101.640541
2045,V1042,11756285978.801113
2046,V1042,11473810562.472872
2047,V1042,11253072463.36319
2048,V1042,11034937772.183008
2049,V1042,10819334564.06525
2050,V1042,10606694645.410313
2051,V1042,10396695521.813856
2052,V1042,9969540703.742085
2053,V1042,9769434368.98142
2054,V1042,9374383219.552944
2055,V1042,9179393143.425589
2056,V1042,8933354746.322266
2057,V1042,8749072783.84656
2058,V1042,8567086866.714944
2059,V1042,8387949909.055784
2060,V1042,8211409266.999997
2061,V1042,8037317851.868455
2062,V1042,7865665769.843827
2063,V1042,7696830845.9534645
2064,V1042,7530546280.797856
2014,V1043,15923170600
2015,V1043,16055424906.130133
2016,V1043,16144521665.872128
2017,V1043,16240564545.320799
2018,V1043,16190362559.596994
2019,V1043,16006463785.806051
2020,V1043,16045204456.59818
2021,V1043,15977479213.37293
2022,V1043,15978520115.646692
2023,V1043,15960712733.365183
2024,V1043,15642149188.876728
2025,V1043,15587946813.99106
2026,V1043,15515433311.853563
2027,V1043,15425115882.178572
2028,V1043,15317195190.952936
2029,V1043,15191999801.887123
2030,V1043,15049549074.71117
2031,V1043,14891111870.767593
2032,V1043,14716598030.394451
2033,V1043,14249098341.826141
2034,V1043,14048763117.836536
2035,V1043,13834670373.528042
2036,V1043,13607577535.130846
2037,V1043,13368142342.054308
2038,V1043,13117257701.638641
2039,V1043,12859979658.702091
2040,V1043,12605317607.050722
2041,V1043,12353331083.062725
2042,V1043,12104049974.635284
2043,V1043,11857290646.602
2044,V1043,11544330657.691366
2045,V1043,11304455625.554827
2046,V1043,11067382480.69909
2047,V1043,10833104065.500116
2048,V1043,10601627137.098516
2049,V1043,10373013553.948874
2050,V1043,10123519682.081945
2051,V1043,9901210723.70697
2052,V1043,9681824925.479206
2053,V1043,9293470865.508
2054,V1043,9083868139.619669
2055,V1043,8877174815.161367
2056,V1043,8673454698.930481
2057,V1043,8472684073.754905
2058,V1043,8274894367.798984
2059,V1043,7912130635.085194
2060,V1043,7724296340.989046
2061,V1043,7539380292.177111
2062,V1043,7357382668.681139
2063,V1043,7118390280.80942
2064,V1043,6943758852.786958
2014,V1044,15923170600
2015,V1044,16057716516.942364
2016,V1044,16176746218.337955
2017,V1044,16279630075.777754
2018,V1044,16366895461.60309
2019,V1044,16297522478.40645
2020,V1044,16351348052.56341
2021,V1044,16388522825.6265
2022,V1044,16408903410.213675
2023,V1044,16411363933.54697
2024,V1044,16397949843.379953
2025,V1044,16367473803.881546
2026,V1044,16319913304.572338
2027,V1044,16256168348.896172
2028,V1044,16175929986.501709
2029,V1044,16079427916.603926
2030,V1044,15966632304.607103
2031,V1044,15838489534.646994
2032,V1044,15695063899.562365
2033,V1044,15536679135.807205
2034,V1044,15363844729.738068
2035,V1044,15177247109.597685
2036,V1044,14976712107.639977
2037,V1044,14763966972.763044
2038,V1044,14538282506.005758
2039,V1044,14141178334.33444
2040,V1044,13786361490.045485
2041,V1044,13264622030.337984
2042,V1044,12723669720.216421
2043,V1044,12464750318.641033
2044,V1044,12208640677.196634
2045,V1044,11955394857.133081
2046,V1044,11469143896.213678
2047,V1044,11226721778.76882
2048,V1044,10987213538.017725
2049,V1044,10750651886.342718
2050,V1044,10516803878.289
2051,V1044,10286201242.68436
2052,V1044,10058657777.913303
2053,V1044,9833845616.80761
2054,V1044,9612436890.86479
2055,V1044,9394111618.452248
2056,V1044,9178648556.920597
2057,V1044,8780906571.651329
2058,V1044,8576051001.807556
2059,V1044,8274943523.082923
2060,V1044,8078846251.314877
2061,V1044,7885779699.659075
2062,V1044,7695713333.7116995
2063,V1044,7508808828.995448
2064,V1044,7324955975.70341
2014,V1045,15923170600
2015,V1045,16055710006.563313
2016,V1045,16170734347.71238
2017,V1045,16214893005.990217
2018,V1045,16292798593.915438
2019,V1045,16352869010.127834
2020,V1045,16394182529.40291
2021,V1045,16416618866.99661
2022,V1045,16420027663.199215
2023,V1045,16367895763.287476
2024,V1045,16333375728.684319
2025,V1045,16279995046.56688
2026,V1045,16199453620.19697
2027,V1045,16108790416.913607
2028,V1045,15725362822.129969
2029,V1045,15583958873.950356
2030,V1045,15442689667.264418
2031,V1045,15284672676.11535
2032,V1045,15110686772.08584
2033,V1045,14921173082.636896
2034,V1045,14716739774.46139
2035,V1045,14498047918.141575
2036,V1045,14265722502.582893
2037,V1045,14020621739.196129
2038,V1045,13763495708.5616
2039,V1045,13495087289.813091
2040,V1045,13218674721.739939
2041,V1045,12944953535.02483
2042,V1045,12673931150.892473
2043,V1045,12405770284.368305
2044,V1045,12140519332.666792
2045,V1045,11877916749.190037
2046,V1045,11535739437.544443
